WARNING 2025-12-03 07:19:27,088 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:27,215 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:27,217 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:27,224 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:27,225 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:27,246 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:27,248 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:27,267 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:27,268 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:27,567 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:27,568 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:27,671 django.server "POST /api/user/register/ HTTP/1.1" 201 260
INFO 2025-12-03 07:19:27,724 django.server "POST /api/user/register/ HTTP/1.1" 201 262
WARNING 2025-12-03 07:19:27,808 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:27,808 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:27,962 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:27,963 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,070 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,158 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,200 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,201 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,202 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,203 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,297 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,298 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,416 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,417 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,419 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,420 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:28,436 django.server "POST /api/user/register/ HTTP/1.1" 201 252
INFO 2025-12-03 07:19:28,466 django.server "POST /api/user/register/ HTTP/1.1" 201 252
WARNING 2025-12-03 07:19:28,481 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,482 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,516 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,517 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,556 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,557 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:28,581 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,582 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:28,834 django.server "GET /openapi.json HTTP/1.1" 200 4463
WARNING 2025-12-03 07:19:28,852 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:28,854 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:29,108 django.server "POST /api/user/register/ HTTP/1.1" 201 256
WARNING 2025-12-03 07:19:29,115 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,115 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:29,136 django.server "POST /api/user/register/ HTTP/1.1" 201 257
INFO 2025-12-03 07:19:29,136 django.server "POST /api/user/register/ HTTP/1.1" 201 254
WARNING 2025-12-03 07:19:29,243 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,253 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,276 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,288 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,295 django.request Bad Request: /api/user/register/
ERROR 2025-12-03 07:19:29,311 django.request Internal Server Error: /api/user/register/
Traceback (most recent call last):
  File "/usr/local/lib/python3.10/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
psycopg2.errors.UniqueViolation: duplicate key value violates unique constraint "user_service_user_email_key"
DETAIL:  Key (email)=(user_687@example.com) already exists.


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/usr/local/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/usr/local/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/usr/local/lib/python3.10/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/django/views/generic/base.py", line 105, in view
    return self.dispatch(request, *args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
  File "/usr/local/lib/python3.10/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python3.10/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/usr/local/lib/python3.10/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/rest_framework/generics.py", line 194, in post
    return self.create(request, *args, **kwargs)
  File "/app/user_service/views.py", line 34, in create
    user = serializer.save()
  File "/usr/local/lib/python3.10/site-packages/rest_framework/serializers.py", line 210, in save
    self.instance = self.create(validated_data)
  File "/app/user_service/serializers.py", line 31, in create
    user.save()
  File "/app/user_service/models.py", line 27, in save
    super().save(*args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/django/contrib/auth/base_user.py", line 65, in save
    super().save(*args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/django/db/models/base.py", line 902, in save
    self.save_base(
  File "/usr/local/lib/python3.10/site-packages/django/db/models/base.py", line 1008, in save_base
    updated = self._save_table(
  File "/usr/local/lib/python3.10/site-packages/django/db/models/base.py", line 1169, in _save_table
    results = self._do_insert(
  File "/usr/local/lib/python3.10/site-packages/django/db/models/base.py", line 1210, in _do_insert
    return manager._insert(
  File "/usr/local/lib/python3.10/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File "/usr/local/lib/python3.10/site-packages/django/db/models/query.py", line 1868, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
  File "/usr/local/lib/python3.10/site-packages/django/db/models/sql/compiler.py", line 1882, in execute_sql
    cursor.execute(sql, params)
  File "/usr/local/lib/python3.10/site-packages/django/db/backends/utils.py", line 122, in execute
    return super().execute(sql, params)
  File "/usr/local/lib/python3.10/site-packages/django/db/backends/utils.py", line 79, in execute
    return self._execute_with_wrappers(
  File "/usr/local/lib/python3.10/site-packages/django/db/backends/utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File "/usr/local/lib/python3.10/site-packages/django/db/backends/utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "/usr/local/lib/python3.10/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/usr/local/lib/python3.10/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
django.db.utils.IntegrityError: duplicate key value violates unique constraint "user_service_user_email_key"
DETAIL:  Key (email)=(user_687@example.com) already exists.

WARNING 2025-12-03 07:19:29,312 django.server "POST /api/user/register/ HTTP/1.1" 400 50
ERROR 2025-12-03 07:19:29,326 django.server "POST /api/user/register/ HTTP/1.1" 500 190885
WARNING 2025-12-03 07:19:29,337 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,338 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,348 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,348 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,350 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,350 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,457 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,504 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,537 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,537 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,616 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,617 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,654 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,655 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:29,684 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,685 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:29,703 django.server "POST /api/user/register/ HTTP/1.1" 201 252
INFO 2025-12-03 07:19:29,874 django.server "POST /api/user/register/ HTTP/1.1" 201 248
WARNING 2025-12-03 07:19:29,984 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:29,985 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,203 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,204 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,218 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,219 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,298 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,299 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:30,355 django.server "POST /api/user/register/ HTTP/1.1" 201 248
WARNING 2025-12-03 07:19:30,425 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,426 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,512 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,512 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,513 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,513 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,644 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,645 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,645 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,647 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,696 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,696 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,697 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,698 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:30,859 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:30,869 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,038 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,040 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,042 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,043 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,082 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,084 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,086 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,088 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,100 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,102 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,103 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,106 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,222 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,223 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,367 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,367 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,368 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,369 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,370 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,371 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,390 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,391 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,495 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,496 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:31,506 django.server "POST /api/user/register/ HTTP/1.1" 201 260
INFO 2025-12-03 07:19:31,655 django.server "POST /api/user/register/ HTTP/1.1" 201 254
WARNING 2025-12-03 07:19:31,757 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,758 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,806 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,806 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,931 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,932 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,954 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,955 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:31,986 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:31,987 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,123 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,124 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,169 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,170 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,391 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,392 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,396 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,396 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,420 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,421 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,478 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,478 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:32,492 django.server "POST /api/user/register/ HTTP/1.1" 201 254
WARNING 2025-12-03 07:19:32,591 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,592 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,628 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,629 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,659 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,660 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,773 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,774 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,863 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,865 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,875 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,876 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:32,955 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:32,957 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,055 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,056 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:33,087 django.server "POST /api/user/register/ HTTP/1.1" 201 248
WARNING 2025-12-03 07:19:33,171 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,172 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,374 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,377 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,396 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,405 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,407 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,410 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,398 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,402 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,545 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,548 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,561 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,566 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,602 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,603 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:33,639 django.server "POST /api/user/register/ HTTP/1.1" 201 258
INFO 2025-12-03 07:19:33,697 django.server "POST /api/user/register/ HTTP/1.1" 201 254
WARNING 2025-12-03 07:19:33,715 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,716 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:33,825 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:33,830 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,127 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,131 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,132 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,133 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,163 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,164 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,211 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,212 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,294 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,296 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,310 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,312 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:34,383 django.server "POST /api/user/register/ HTTP/1.1" 201 250
WARNING 2025-12-03 07:19:34,437 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,438 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,737 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,738 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,808 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,810 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:34,821 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,841 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:34,894 django.server "POST /api/user/register/ HTTP/1.1" 201 252
WARNING 2025-12-03 07:19:34,899 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,902 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:34,955 django.server "POST /api/user/register/ HTTP/1.1" 201 256
WARNING 2025-12-03 07:19:34,981 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:34,982 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:35,015 django.server "POST /api/user/register/ HTTP/1.1" 201 254
INFO 2025-12-03 07:19:35,090 django.server "POST /api/user/register/ HTTP/1.1" 201 242
INFO 2025-12-03 07:19:35,154 django.server "POST /api/user/register/ HTTP/1.1" 201 252
WARNING 2025-12-03 07:19:35,161 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:35,162 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:35,171 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:35,172 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:35,312 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:35,313 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,222 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,223 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:36,465 django.server "POST /api/user/register/ HTTP/1.1" 201 258
WARNING 2025-12-03 07:19:36,495 django.request Bad Request: /api/user/register/
INFO 2025-12-03 07:19:36,495 django.server "POST /api/user/register/ HTTP/1.1" 201 256
INFO 2025-12-03 07:19:36,495 django.server "POST /api/user/register/ HTTP/1.1" 201 256
WARNING 2025-12-03 07:19:36,498 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,501 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,502 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,504 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,505 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,540 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,541 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,553 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,554 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,568 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,569 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,621 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,621 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,667 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,667 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,780 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,781 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,826 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,827 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,893 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,909 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:36,917 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:36,917 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,049 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,050 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:37,147 django.server "POST /api/user/register/ HTTP/1.1" 201 254
WARNING 2025-12-03 07:19:37,291 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,294 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,310 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,311 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,356 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,357 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,357 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,359 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,548 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,549 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,593 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,594 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,640 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,640 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,673 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,673 django.server "POST /api/user/register/ HTTP/1.1" 400 50
INFO 2025-12-03 07:19:37,746 django.server "POST /api/user/register/ HTTP/1.1" 201 253
WARNING 2025-12-03 07:19:37,798 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,799 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,909 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,910 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:37,915 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:37,916 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:38,065 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:38,066 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:38,190 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:38,191 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:38,317 django.request Bad Request: /api/user/register/
WARNING 2025-12-03 07:19:38,318 django.server "POST /api/user/register/ HTTP/1.1" 400 50
WARNING 2025-12-03 07:19:38,326 django.request Bad Request: /api/user/register/
